Age (bin),Age Group,Category,Color,Discount,Discount Count,Frequency of Purchases,Gender,Item,Location,Past Purchases,Payment Method,Season,Shipping Type,Size,Subscription Status,Table Name,Age,Customer,Previous Purchases,Product Count,Review Rating,Sales (USD)
40,35-44,Accessories,Peach,Yes,1,Fortnightly,Male,Sunglasses,Idaho,"0
New",Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,43,1566,0,1,4.2,199.25
20,25-34,Accessories,Red,Yes,1,Fortnightly,Male,Hat,Wisconsin,1 - 3,Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,26,1528,1,1,4.5,85.32
20,25-34,Accessories,Brown,Yes,1,Monthly,Male,Hat,Illinois,"0
New",Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,25,1231,0,1,4.6,103.34
20,18-24,Accessories,Black,Yes,1,Fortnightly,Male,Scarf,Delaware,"0
New",Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,24,1021,0,1,4.5,242.28
20,25-34,Accessories,Magenta,Yes,1,Monthly,Male,Belt,Michigan,"0
New",Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,29,1040,0,1,4.8,30.91
30,25-34,Accessories,Teal,Yes,1,Weekly,Male,Jewelry,California,1 - 3,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,33,1599,3,1,4.1,128.04
40,45-54,Accessories,Purple,Yes,1,Monthly,Male,Belt,Indiana,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,49,1119,1,1,4.9,59.88
30,25-34,Accessories,Charcoal,Yes,1,Fortnightly,Male,Backpack,Hawaii,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,31,1117,0,1,4.2,270.31
30,25-34,Accessories,Olive,Yes,1,Fortnightly,Male,Sunglasses,New Mexico,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,34,1663,0,1,4.6,11.27
20,25-34,Accessories,Purple,Yes,1,Monthly,Male,Jewelry,Mississippi,1 - 3,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,28,1470,1,1,4.4,378.57
20,25-34,Accessories,White,Yes,1,Monthly,Male,Scarf,Texas,1 - 3,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,25,1196,1,1,4,241.43
20,18-24,Accessories,Blue,Yes,1,Monthly,Male,Belt,Illinois,7 & more,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,21,1416,8,1,3.7,164.14
20,25-34,Accessories,Lavender,Yes,1,Weekly,Male,Belt,Arkansas,4 - 6,Card,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,28,1317,6,1,4.6,17.37
30,35-44,Accessories,White,Yes,1,Monthly,Male,Gloves,Oregon,"0
New",Card,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,35,1633,0,1,4.7,14.26
20,18-24,Accessories,Red,Yes,1,Quarterly,Male,Sunglasses,Oregon,"0
New",Card,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,21,1462,0,1,5,239.75
20,25-34,Accessories,Brown,Yes,1,Fortnightly,Male,Belt,Idaho,"0
New",Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,25,1082,0,1,4.5,15.76
40,35-44,Accessories,Turquoise,Yes,1,Fortnightly,Male,Gloves,Georgia,1 - 3,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,43,1008,1,1,4.8,53.77
50,55-64,Accessories,Charcoal,Yes,1,Fortnightly,Male,Handbag,Nevada,7 & more,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,56,1408,9,1,4.5,27.94
60,65-70,Accessories,Charcoal,Yes,1,Weekly,Male,Belt,South Dakota,1 - 3,Card,Winter,Courier,XL,Yes,Retail_Clothing_Sales.csv,66,1289,1,1,4.1,200.53
60,55-64,Clothing,Silver,Yes,1,Monthly,Male,Pants,Alabama,"0
New",Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,60,1456,0,1,4.9,98.82
20,18-24,Clothing,Gold,Yes,1,Monthly,Male,Skirt,Maryland,4 - 6,Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,24,1430,5,1,4.7,22.67
30,35-44,Clothing,Yellow,Yes,1,Monthly,Male,Shorts,Tennessee,4 - 6,Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,38,1523,4,1,4.8,76.57
50,55-64,Clothing,Green,Yes,1,Quarterly,Male,Shorts,Mississippi,1 - 3,Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,56,1316,1,1,4.2,85.53
10,18-24,Clothing,Green,Yes,1,Quarterly,Male,Blouse,Rhode Island,4 - 6,Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,19,1278,4,1,5,312.64
30,35-44,Clothing,Red,Yes,1,Quarterly,Male,Blouse,Wisconsin,"0
New",Card,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,36,1364,0,1,4,164.3
50,45-54,Clothing,Maroon,Yes,1,Weekly,Male,Sweater,New York,1 - 3,Card,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,54,1435,3,1,4.6,57.67
30,25-34,Clothing,White,Yes,1,Monthly,Male,Pants,Georgia,"0
New",Card,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,30,1281,0,1,4.4,95.28
10,18-24,Clothing,Cyan,Yes,1,Quarterly,Male,Shorts,Arkansas,"0
New",Card,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,18,1055,0,1,4.9,272.67
40,35-44,Clothing,Brown,Yes,1,Weekly,Male,Hoodie,Delaware,"0
New",Card,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,41,1264,0,1,4.6,71.35
30,35-44,Clothing,Silver,Yes,1,Fortnightly,Male,Sweater,Arizona,"0
New",Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,37,1079,0,1,4.4,48.69
50,55-64,Clothing,Indigo,Yes,1,Fortnightly,Male,Jeans,Wisconsin,1 - 3,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,56,1544,2,1,4,154.39
20,18-24,Clothing,Orange,Yes,1,Weekly,Male,Shirt,Maine,1 - 3,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,22,1302,3,1,5,41.01
20,25-34,Clothing,Black,Yes,1,Fortnightly,Male,Dress,Arkansas,"0
New",Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,28,1285,0,1,3.9,200.79
60,65-70,Clothing,Gold,Yes,1,Fortnightly,Male,Socks,Pennsylvania,"0
New",Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,66,1232,0,1,4,99.1
30,35-44,Clothing,Teal,Yes,1,Fortnightly,Male,Dress,South Carolina,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,37,1179,3,1,4.9,10.26
20,18-24,Clothing,Black,Yes,1,Monthly,Male,Skirt,Iowa,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,21,1178,2,1,4.8,9.68
40,35-44,Clothing,Yellow,Yes,1,Monthly,Male,Shorts,New York,4 - 6,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,43,1324,5,1,4.6,53.61
20,25-34,Clothing,Indigo,Yes,1,Quarterly,Male,Blouse,Delaware,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,27,1554,3,1,4.8,29.76
20,18-24,Clothing,Peach,Yes,1,Weekly,Male,Socks,North Dakota,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,21,1634,1,1,4.4,103.04
40,35-44,Clothing,Gray,Yes,1,Weekly,Male,Blouse,Ohio,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,41,1152,2,1,4.2,134.52
20,18-24,Clothing,Yellow,Yes,1,Weekly,Male,Pants,Louisiana,1 - 3,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,23,1184,3,1,4.5,23.54
20,25-34,Clothing,Charcoal,Yes,1,Weekly,Male,T-shirt,Virginia,4 - 6,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,28,1248,4,1,3.5,494.87
10,18-24,Clothing,Purple,Yes,1,Fortnightly,Male,Pants,Iowa,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,18,1139,1,1,4.7,20.78
40,35-44,Clothing,Beige,Yes,1,Fortnightly,Male,Socks,Alabama,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,41,1588,1,1,3.5,484.25
60,55-64,Clothing,Yellow,Yes,1,Monthly,Male,Pants,Michigan,"0
New",Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,60,1427,0,1,4.8,22.68
20,25-34,Clothing,Brown,Yes,1,Monthly,Male,T-shirt,Wisconsin,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,25,1135,1,1,4.6,107.86
10,18-24,Clothing,Indigo,Yes,1,Monthly,Male,Skirt,Wisconsin,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,18,1613,2,1,4.4,66.45
10,18-24,Clothing,White,Yes,1,Monthly,Male,Sweater,Maine,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,18,1605,2,1,4.8,186.64
40,35-44,Clothing,White,Yes,1,Quarterly,Male,T-shirt,Wisconsin,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,43,1650,2,1,4.9,55.67
60,55-64,Clothing,Olive,Yes,1,Fortnightly,Male,Shirt,Nebraska,4 - 6,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,60,1026,5,1,4.9,122.85
30,25-34,Clothing,Violet,Yes,1,Monthly,Male,Shirt,Oregon,1 - 3,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,33,1284,3,1,3.9,216.43
30,25-34,Clothing,Green,Yes,1,Quarterly,Male,Dress,Montana,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,30,1165,0,1,4.2,269.74
30,35-44,Clothing,Red,Yes,1,Quarterly,Male,Dress,Oregon,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,36,1177,0,1,4.6,117.91
30,25-34,Clothing,Purple,Yes,1,Weekly,Male,T-shirt,Idaho,7 & more,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,34,1497,8,1,5,377
50,55-64,Clothing,Turquoise,Yes,1,Monthly,Male,Sweater,Arkansas,"0
New",Card,Fall,Courier,S,Yes,Retail_Clothing_Sales.csv,55,1276,0,1,4.5,17.39
30,25-34,Clothing,Brown,Yes,1,Monthly,Male,Shirt,Nevada,1 - 3,Card,Fall,Courier,S,Yes,Retail_Clothing_Sales.csv,33,1610,2,1,4.1,199
40,35-44,Clothing,Gray,Yes,1,Fortnightly,Male,Shirt,Pennsylvania,"0
New",Card,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,43,1458,0,1,4.7,45.49
20,25-34,Clothing,Brown,Yes,1,Fortnightly,Male,Shorts,Montana,1 - 3,Card,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,25,1418,3,1,4.6,12.22
20,25-34,Clothing,Charcoal,Yes,1,Quarterly,Male,Dress,Michigan,"0
New",Card,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,25,1238,0,1,4.4,187.95
20,18-24,Clothing,Green,Yes,1,Quarterly,Male,Blouse,North Dakota,"0
New",Card,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,20,1429,0,1,4.9,310.02
20,25-34,Clothing,Maroon,Yes,1,Quarterly,Male,Pants,California,1 - 3,Card,Winter,Courier,S,Yes,Retail_Clothing_Sales.csv,25,1579,1,1,4.9,308.31
20,18-24,Clothing,Gray,Yes,1,Fortnightly,Male,Jeans,South Dakota,"0
New",Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,21,1011,0,1,4.7,11.54
30,25-34,Clothing,Peach,Yes,1,Monthly,Male,Pants,Mississippi,1 - 3,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,31,1306,1,1,4.5,43.94
30,25-34,Clothing,Pink,Yes,1,Quarterly,Male,Hoodie,Washington,1 - 3,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,33,1113,1,1,4.6,64.23
20,18-24,Clothing,White,Yes,1,Fortnightly,Male,Dress,New Hampshire,"0
New",Card,Summer,Courier,XL,Yes,Retail_Clothing_Sales.csv,20,1270,0,1,4.6,40.95
60,55-64,Clothing,Teal,Yes,1,Fortnightly,Male,Shirt,Arkansas,1 - 3,Card,Summer,Courier,XL,Yes,Retail_Clothing_Sales.csv,64,1190,2,1,4.9,314.43
30,35-44,Clothing,White,Yes,1,Fortnightly,Male,Hoodie,New Hampshire,"0
New",Card,Winter,Courier,XL,Yes,Retail_Clothing_Sales.csv,37,1130,0,1,4.7,59.86
20,18-24,Footwear,Violet,Yes,1,Fortnightly,Male,Sneakers,Vermont,1 - 3,Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,21,1198,2,1,3.9,188.17
70,65-70,Footwear,Violet,Yes,1,Weekly,Male,Boots,Pennsylvania,1 - 3,Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,70,1461,1,1,4.6,128.23
20,18-24,Footwear,Pink,Yes,1,Fortnightly,Male,Sandals,New Jersey,1 - 3,Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,24,1377,2,1,5,59.81
60,65-70,Footwear,Olive,Yes,1,Weekly,Male,Sneakers,Louisiana,4 - 6,Card,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,66,1491,5,1,4.9,38.32
30,25-34,Footwear,Purple,Yes,1,Quarterly,Male,Sandals,Michigan,"0
New",Card,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,34,1619,0,1,5,76.47
20,18-24,Footwear,Yellow,Yes,1,Fortnightly,Male,Shoes,Maine,4 - 6,Card,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,20,1460,4,1,4.8,19.86
20,25-34,Footwear,Brown,Yes,1,Weekly,Male,Shoes,Utah,"0
New",Card,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,26,1275,0,1,3.9,163.67
30,25-34,Footwear,Maroon,Yes,1,Fortnightly,Male,Shoes,Tennessee,7 & more,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,32,1312,8,1,4.2,140.17
50,55-64,Footwear,Lavender,Yes,1,Weekly,Male,Boots,Nevada,1 - 3,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,56,1336,2,1,4.8,34.32
40,45-54,Footwear,Indigo,Yes,1,Weekly,Male,Sandals,Maryland,1 - 3,Card,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,49,1200,2,1,4.5,154.81
20,25-34,Footwear,Pink,Yes,1,Monthly,Male,Sandals,Arizona,4 - 6,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,27,1441,6,1,4.4,88.23
20,18-24,Footwear,Silver,Yes,1,Fortnightly,Male,Sandals,New Jersey,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,24,1298,1,1,4.6,128.5
60,55-64,Footwear,Black,Yes,1,Monthly,Male,Boots,West Virginia,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,64,1449,1,1,3.6,240.17
20,18-24,Footwear,Gold,Yes,1,Monthly,Male,Shoes,Hawaii,4 - 6,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,20,1157,5,1,4.8,9.69
20,25-34,Footwear,Peach,Yes,1,Fortnightly,Male,Boots,Oregon,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,25,1250,0,1,4.5,35.27
30,25-34,Footwear,Blue,Yes,1,Weekly,Male,Sandals,North Carolina,4 - 6,Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,33,1163,6,1,4.2,188.39
20,25-34,Footwear,Yellow,Yes,1,Monthly,Male,Sneakers,Idaho,1 - 3,Card,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,25,1487,3,1,5,79.53
40,45-54,Footwear,Orange,Yes,1,Fortnightly,Male,Sandals,Michigan,1 - 3,Card,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,48,1431,2,1,4.9,15.75
30,35-44,Footwear,Charcoal,Yes,1,Quarterly,Male,Sneakers,Utah,1 - 3,Card,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,38,1463,1,1,4.8,163.83
30,25-34,Footwear,Gold,Yes,1,Monthly,Male,Boots,Ohio,1 - 3,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,33,1259,1,1,4.1,140.28
30,35-44,Footwear,Red,Yes,1,Fortnightly,Male,Sandals,Montana,"0
New",Card,Winter,Courier,XL,Yes,Retail_Clothing_Sales.csv,39,1254,0,1,4.9,10.9
40,35-44,Outerwear,Pink,Yes,1,Fortnightly,Male,Jacket,Alaska,4 - 6,Card,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,40,1194,4,1,5,42.42
30,25-34,Outerwear,Black,Yes,1,Weekly,Male,Jacket,Tennessee,4 - 6,Card,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,30,1639,4,1,4.6,36.86
30,35-44,Outerwear,Gray,Yes,1,Monthly,Male,Coat,Idaho,7 & more,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,36,1062,8,1,4.4,53.75
20,25-34,Outerwear,Maroon,Yes,1,Quarterly,Male,Jacket,North Carolina,1 - 3,Card,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,25,1493,2,1,4.5,22.66
50,45-54,Outerwear,Blue,Yes,1,Monthly,Male,Coat,Texas,"0
New",Card,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,54,1652,0,1,3.9,102.98
50,55-64,Outerwear,Lavender,Yes,1,Weekly,Male,Coat,Massachusetts,"0
New",Card,Winter,Courier,S,Yes,Retail_Clothing_Sales.csv,55,1022,0,1,4.9,36.93
20,25-34,Outerwear,Magenta,Yes,1,Monthly,Male,Coat,New Jersey,1 - 3,Card,Spring,Courier,XL,Yes,Retail_Clothing_Sales.csv,25,1240,1,1,4.8,21.73
30,25-34,Accessories,Yellow,Yes,1,Monthly,Male,Hat,Delaware,4 - 6,Cash,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,30,1365,4,1,4.7,85.49
30,25-34,Accessories,Teal,Yes,1,Quarterly,Male,Jewelry,Ohio,"0
New",Cash,Fall,Courier,L,Yes,Retail_Clothing_Sales.csv,33,1582,0,1,4.2,91.9
30,25-34,Accessories,Orange,Yes,1,Fortnightly,Male,Belt,Nevada,"0
New",Cash,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,33,1159,0,1,4,155.08
30,35-44,Accessories,Charcoal,Yes,1,Quarterly,Male,Belt,Maryland,1 - 3,Cash,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,37,1158,1,1,4.4,61.99
10,18-24,Accessories,Olive,Yes,1,Fortnightly,Male,Handbag,California,"0
New",Cash,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,19,1206,0,1,3.5,502.39
30,25-34,Accessories,Turquoise,Yes,1,Monthly,Male,Belt,Hawaii,4 - 6,Cash,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,32,1540,4,1,5,42.36
30,25-34,Accessories,Black,Yes,1,Fortnightly,Male,Backpack,Tennessee,"0
New",Cash,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,33,1005,0,1,4.8,99.27
20,18-24,Accessories,Brown,Yes,1,Quarterly,Male,Hat,Iowa,"0
New",Cash,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,21,1521,0,1,4.4,61.91
20,25-34,Accessories,Indigo,Yes,1,Fortnightly,Male,Belt,Oregon,1 - 3,Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,29,1526,3,1,4.6,16.52
30,25-34,Accessories,Green,Yes,1,Quarterly,Male,Gloves,Kentucky,"0
New",Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,31,1221,0,1,4.9,57.81
30,25-34,Accessories,Peach,Yes,1,Quarterly,Male,Belt,Montana,1 - 3,Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,33,1465,3,1,4.6,187.29
20,25-34,Accessories,Gray,Yes,1,Fortnightly,Male,Backpack,Wyoming,1 - 3,Cash,Fall,Courier,S,Yes,Retail_Clothing_Sales.csv,25,1170,2,1,4.5,217.38
20,18-24,Accessories,Cyan,Yes,1,Monthly,Male,Handbag,Illinois,"0
New",Cash,Summer,Courier,S,Yes,Retail_Clothing_Sales.csv,23,1137,0,1,4.8,118.06
40,45-54,Accessories,Black,Yes,1,Weekly,Male,Scarf,Oregon,"0
New",Cash,Fall,Courier,XL,Yes,Retail_Clothing_Sales.csv,45,1436,0,1,4,240.59
30,35-44,Clothing,Teal,Yes,1,Quarterly,Male,Shorts,New York,"0
New",Cash,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,36,1182,0,1,3.5,269.16
20,18-24,Clothing,Orange,Yes,1,Weekly,Male,Shirt,Wisconsin,1 - 3,Cash,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,21,1369,1,1,4.9,20.76
20,18-24,Clothing,Pink,Yes,1,Weekly,Male,Socks,Massachusetts,4 - 6,Cash,Summer,Courier,L,Yes,Retail_Clothing_Sales.csv,22,1525,5,1,4.4,88.14
20,18-24,Clothing,Indigo,Yes,1,Weekly,Male,Jeans,Nevada,4 - 6,Cash,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,20,1277,4,1,4.5,66.48
30,25-34,Clothing,Green,Yes,1,Fortnightly,Male,Hoodie,West Virginia,1 - 3,Cash,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,31,1271,3,1,3.3,381.78
30,35-44,Clothing,Black,Yes,1,Monthly,Male,Dress,Maryland,1 - 3,Cash,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,36,1594,2,1,4.9,238.52
20,18-24,Clothing,Orange,Yes,1,Quarterly,Male,Sweater,Iowa,"0
New",Cash,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,22,1125,0,1,4.9,9.08
20,18-24,Clothing,Cyan,Yes,1,Monthly,Male,Sweater,Vermont,"0
New",Cash,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,24,1348,0,1,3.9,241
20,25-34,Clothing,Silver,Yes,1,Monthly,Male,Shirt,Texas,1 - 3,Cash,Summer,Courier,M,Yes,Retail_Clothing_Sales.csv,27,1295,3,1,4.5,57.76
10,18-24,Clothing,Red,Yes,1,Quarterly,Male,Socks,Iowa,1 - 3,Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,18,1222,2,1,4.5,68.88
30,35-44,Clothing,Orange,Yes,1,Weekly,Male,Sweater,Rhode Island,"0
New",Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,37,1329,0,1,3.7,311.76
40,35-44,Clothing,Indigo,Yes,1,Fortnightly,Male,Jeans,South Carolina,1 - 3,Cash,Fall,Courier,S,Yes,Retail_Clothing_Sales.csv,41,1145,2,1,4.4,41.02
30,35-44,Clothing,Turquoise,Yes,1,Weekly,Male,Jeans,Indiana,1 - 3,Cash,Fall,Courier,S,Yes,Retail_Clothing_Sales.csv,39,1276,1,1,3.9,199.27
20,18-24,Clothing,Beige,Yes,1,Monthly,Male,Skirt,Oregon,1 - 3,Cash,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,23,1181,1,1,4.9,10.91
10,18-24,Clothing,Silver,Yes,1,Quarterly,Male,Pants,Montana,"0
New",Cash,Spring,Courier,S,Yes,Retail_Clothing_Sales.csv,19,1034,0,1,4.6,38.39
40,35-44,Clothing,Cyan,Yes,1,Quarterly,Male,Shorts,Ohio,"0
New",Cash,Winter,Courier,S,Yes,Retail_Clothing_Sales.csv,43,1556,0,1,4.5,31.97
20,25-34,Footwear,Beige,Yes,1,Weekly,Male,Sneakers,Alaska,7 & more,Cash,Fall,Courier,M,Yes,Retail_Clothing_Sales.csv,26,1385,7,1,4.6,268.59
40,35-44,Footwear,Indigo,Yes,1,Monthly,Male,Shoes,Texas,4 - 6,Cash,Spring,Courier,M,Yes,Retail_Clothing_Sales.csv,40,1327,4,1,4.6,35.49
30,35-44,Footwear,Orange,Yes,1,Monthly,Male,Sandals,Wisconsin,4 - 6,Cash,Winter,Courier,M,Yes,Retail_Clothing_Sales.csv,35,1273,5,1,4.4,103.28
20,25-34,Footwear,Beige,Yes,1,Fortnightly,Male,Sneakers,Massachusetts,"0
New",Cash,Winter,Courier,S,Yes,Retail_Clothing_Sales.csv,27,1381,0,1,4.6,19.88
30,25-34,Footwear,Orange,Yes,1,Fortnightly,Male,Boots,Montana,4 - 6,Cash,Winter,Courier,XL,Yes,Retail_Clothing_Sales.csv,33,1438,6,1,4.2,309.16
60,55-64,Outerwear,Blue,Yes,1,Quarterly,Male,Jacket,Colorado,7 & more,Cash,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,60,1453,9,1,4.7,12.21
40,45-54,Outerwear,Black,Yes,1,Weekly,Male,Coat,Washington,1 - 3,Cash,Spring,Courier,L,Yes,Retail_Clothing_Sales.csv,48,1480,1,1,4,738.16
30,25-34,Outerwear,Brown,Yes,1,Quarterly,Male,Jacket,Michigan,4 - 6,Cash,Winter,Courier,L,Yes,Retail_Clothing_Sales.csv,30,1383,5,1,4.8,42.39
60,55-64,Accessories,Charcoal,No,0,Monthly,Male,Gloves,Wyoming,1 - 3,Card,Summer,Store Pickup,L,Yes,Retail_Clothing_Sales.csv,60,2201,2,1,4.7,36.71
20,18-24,Accessories,Gray,No,0,Weekly,Male,Jewelry,Ohio,"0
New",Card,Summer,Store Pickup,L,Yes,Retail_Clothing_Sales.csv,22,1738,0,1,4.2,372.41
20,25-34,Accessories,Red,No,0,Weekly,Male,Scarf,Pennsylvania,4 - 6,Card,Summer,Store Pickup,L,Yes,Retail_Clothing_Sales.csv,28,2462,4,1,4.8,133.61
20,25-34,Accessories,Purple,No,0,Fortnightly,Male,Sunglasses,Alaska,1 - 3,Card,Fall,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,27,2634,1,1,4.7,161.5
20,25-34,Accessories,Orange,No,0,Weekly,Male,Jewelry,California,"0
New",Card,Fall,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,28,2289,0,1,3.8,174.35
20,25-34,Accessories,Cyan,No,0,Fortnightly,Male,Backpack,Georgia,"0
New",Card,Spring,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,25,1884,0,1,4.9,46.93
30,35-44,Accessories,Brown,No,0,Monthly,Male,Gloves,Utah,"0
New",Card,Spring,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,36,2435,0,1,5,29.64
20,25-34,Accessories,Pink,No,0,Quarterly,Male,Scarf,Montana,"0
New",Card,Spring,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,25,2030,0,1,4.6,10.86
30,35-44,Accessories,Maroon,No,0,Monthly,Male,Scarf,North Carolina,"0
New",Card,Summer,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,39,2200,0,1,4.9,31.89
30,25-34,Accessories,Maroon,No,0,Monthly,Male,Jewelry,Vermont,1 - 3,Card,Summer,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,33,2554,2,1,4.5,12.15
20,25-34,Accessories,Beige,No,0,Quarterly,Male,Hat,Alabama,4 - 6,Card,Summer,Store Pickup,M,Yes,Retail_Clothing_Sales.csv,25,2278,4,1,4.6,43.72
